관리번호,시군구명,동명,리명,지번,도로명,구코드,동코드,리코드,교차로명,경도,위도
16-082,기장군,정관읍,매학리,731,,26710,26710256,2671025622,정관이진아파트후문(부산은행),129.175625,35.32285329
9-901,해운대구,재송동,,640-4,,26350,26350104,,,129.1247976,35.17818712
12-191,강서구,성북동,,1497,,26440,26440119,,부산항임항도로 R지점(신항 3번신호등,128.8182668,35.08323461
12-239,강서구,성북동,,1499,신항로 96-72,26440,26440119,,신항만  '북컨' E지점(삼성부지),128.8206098,35.08455291
9-323,해운대구,중동,,1337,양운로37번길 11,26350,26350106,,중동3구역 재개발아파트 주변,129.177087,35.16437952
5-169,부산진구,부전동,,401-4,부전로152번길 27,26230,26230103,,시민공원 주차장2,129.0570705,35.16024623
5-165,부산진구,전포동,,145-25,,26230,26230102,,중앙광장,129.0653974,35.16616121
5-166,부산진구,전포동,,549-1,,26230,26230102,,중앙광장(전포),129.0660172,35.16588217
16-088,기장군,장안읍,명례리,901-4,,26710,26710253,2671025329,명례일반산업단지 5번신호등,129.2561466,35.37438438
16-087,기장군,장안읍,명례리,912,,26710,26710253,2671025329,명례일반산업단지 4번신호등,129.2561635,35.3718886
16-086,기장군,장안읍,명례리,917,,26710,26710253,2671025329,명례일반산업단지 3번신호등,129.2561538,35.36952996
16-085,기장군,장안읍,명례리,906,,26710,26710253,2671025329,명례일반산업단지 2번신호등,129.2561478,35.36716722
16-084,기장군,장안읍,장안리,926-2,,26710,26710253,2671025325,명례일반산업단지 1번신호등,129.2545346,35.36708401
15-070,사상구,학장동,,237-37,학장로135번길 24-14,26530,26530107,,화성공업사,128.9820946,35.14192696
12-295,강서구,성북동,,953-1,,26440,26440119,,부산신항만컨테이너터미널,128.8227917,35.06422915
12-271,강서구,화전동,,590-1,화전산단5로74번길 34,26440,26440110,,화전지구산업단지- 14구역,128.8830413,35.10393488
12-261,강서구,화전동,,601-1,,26440,26440110,,화전지구산업단지- 추가 3구역,128.8707438,35.10076169
13-133,연제구,연산동,,산92-2,,26470,26470102,,자이아파트 후문,129.0911156,35.18864534
10-160,사하구,다대동,,1610-2,다산로106번길 6,26380,26380106,,홍티마을 1,128.9603786,35.06266598
10-030,사하구,하단동,,590-12,비봉로 88,26380,26380103,,신평기지창,128.9605364,35.09872643
16-012,기장군,기장읍,청강리,02월 13일,,26710,26710250,2671025027,죽성사거리,129.2204384,35.24125752
10-081,사하구,구평동,,34-24,,26380,26380107,,대영연립,128.9952273,35.0858255
10-189,사하구,구평동,,73,을숙도대로 760,26380,26380107,,한보철강고철원료장,128.9909926,35.08268576
10-161,사하구,다대동,,1511-2,홍티로 103,26380,26380106,,홍티마을 2,128.9599627,35.06407007
10-157,사하구,다대동,,1551-31,,26380,26380106,,동진여객,128.965871,35.04822271
12-312,강서구,지사동,,1183-1,과학산단2로20번길 35,26440,26440114,,휴먼시아,128.8344919,35.1507059
12-175,강서구,지사동,,1245,,26440,26440114,,지사7지점,128.8360748,35.15041814
12-157,강서구,지사동,,산 273,과학산단로203번길 3,26440,26440114,,지사과학산업단지 2지점,128.845094,35.14425412
12-331,강서구,미음동,,1574,,26440,26440115,,미음지구1공구-10지점,128.8614002,35.14150369
12-272,강서구,화전동,,585-13,화전산단6로102번길 9,26440,26440110,,화전지구산업단지- 추가10-1구역,128.8830386,35.10608291
12-241,강서구,성북동,,1499,신항로 96-72,26440,26440119,,신항만  '북컨' G지점(국제물류),128.8308622,35.08464839
12-294,강서구,성북동,,산4-6,,26440,26440119,,선창입구,128.8316274,35.06735177
15-040,사상구,덕포동,,740-1,삼덕로99번길 30,26530,26530103,,삼덕교회,128.9884826,35.17585084
15-129,사상구,모라동,,75-16,,26530,26530102,,"모라주공3,4단지입구",128.9940852,35.18447453
15-128,사상구,감전동,,174,사상로147번길 16,26530,26530105,,청도슈퍼,128.9828219,35.15412362
15-127,사상구,학장동,,610,학장로 143,26530,26530107,,학장삼성아파트,128.9833409,35.1410327
15-126,사상구,괘법동,,572-1,새벽시장로45번길 53-3,26530,26530104,,철구공단입구,128.9796456,35.15850839
15-123,사상구,감전동,,953-29,장인로37번길 13-21,26530,26530105,,(주)부산산업,128.9733294,35.14350447
15-121,사상구,학장동,,06월 06일,,26530,26530107,,엄궁아파트(성황리마트앞),128.9759889,35.13630398
15-120,사상구,학장동,,585-24,,26530,26530107,,학장목화아파트,128.9792489,35.13882065
15-119,사상구,학장동,,574-135,대동로140번길 17,26530,26530107,,학장여중,128.9821164,35.14019883
15-118,사상구,학장동,,245-21,대동로 199-13,26530,26530107,,학장초교,128.9847421,35.14612978
15-117,사상구,학장동,,245-8,대동로239번길 15-12,26530,26530107,,성진화학,128.9850688,35.14750473
15-116,사상구,모라동,,Jan-69,낙동대로1510번길 30,26530,26530102,,모라제일교회,128.9860786,35.19299598
15-038,사상구,덕포동,,787-7,,26530,26530103,,신라대입구,128.988325,35.17067168
15-024,사상구,괘법동,,577-10,괘감로 19,26530,26530104,,감전배수장,128.9752353,35.15928851
15-103,사상구,괘법동,,122-30,괘감로 115,26530,26530104,,감전교회,128.9847626,35.15736905
10-110,사하구,괴정동,,1200-8,,26380,26380101,,신익빌라,128.9843396,35.09652004
12-240,강서구,성북동,,1524-3,,26440,26440119,,신항만  '북컨' F지점(현대부지),128.8149999,35.08451298
01월 16일,기장군,,월내리,,,26710,,2671025330,국도31호선 S1지점(동부산농협 월내지,129.2791503,35.32767212
8-083,북구,구포동,,1218-25,,26320,26320105,,"포천사거리,직결",129.0062376,35.19854046
9-090,해운대구,석대동,,01월 01일,,26350,26350102,,옹기골마을,129.144054,35.22179538
13-005,연제구,연산동,,736-1,,26470,26470102,,연산로타리,129.0817373,35.18607392
9-013,해운대구,우동,,산139-3,,26350,26350105,,승당삼거리,129.1435312,35.16369492
6-025,동래구,안락동,,423-13,,26260,26260102,,안락로타리,129.0970881,35.19840829
7-094,남구,감만동,,Feb-81,우암로 112,26290,26290111,,8부두,129.0804127,35.11879228
4-012,영도구,청학동,,217-43,,26200,26200120,,청학시장,129.0606495,35.09676238
12-349,강서구,,,,,26440,,,"(강서)가변차로6지점_연동5,7지점",128.8694905,35.08893645
9-329,해운대구,중동,,,,26350,26350106,,해운대AID재건축-신호2지점(힐스테이,129.1813963,35.16363422
6-183,동래구,명륜동,,,,26260,26260107,,동래문화회관 주차장 앞,129.0879893,35.21118235
16-186,기장군,,월내리,,,26710,,2671025330,국도31호선 S1-1지점(월내어린이공원앞,129.2807305,35.3287483
9-332,해운대구,중동,,,,26350,26350106,,해운대AID재건축-신호5지점(힐스테이,129.1785965,35.16134037
9-330,해운대구,중동,,,,26350,26350106,,해운대AID재건축-신호3지점(힐스테이,129.1806218,35.16275515
9-331,해운대구,중동,,,,26350,26350106,,해운대AID재건축-신호4지점(중2동주민,129.1796932,35.16192651
9-149,해운대구,중동,,1511-2,,26350,26350106,,AID해운대주공아파트후문,129.1763133,35.16126795
12-348,강서구,,,,,26440,,,(강서)가변차로3지점_연동4지점,128.8771652,35.08897272
6-181,동래구,명륜동,,04월 25일,,26260,26260107,,명륜아이파크2차 106동,129.0867658,35.21645497
12-347,강서구,,,,,26440,,,(강서)가변차로1지점_연동2지점,128.8827506,35.08899013
12-350,강서구,,,,,26440,,,(강서)가변차로8지점_연동9지점,128.86252,35.08895424
12-351,강서구,,,,,26440,,,"(강서)가변차로11지점_연동10,12지점",128.8559095,35.08903715
5-9999,부산진구,부전동,,,,26230,26230103,,test,129.0608003,35.1582735
3-048,동구,좌천동,,549-23,수정동로 19-3,26170,26170103,,수정초교,129.0468027,35.13090477
10-134,사하구,감천동,,387-19,암남공원로 473,26380,26380108,,대한수산(정양산업직결),129.0060504,35.08257633
6-186,동래구,사직동,,,,26260,26260109,,사직동KCC스위첸아파트 2단지,129.0574756,35.20018071
7-227,,,,,,,,,49호광장(광안대교나오는방향),129.1124615,35.13617105
7-229,남구,,,,,26290,,,문현금융단지 보행전용교량,129.0634894,35.14641156
16-051,기장군,철마면,고촌리,678,,26710,26710330,2671033029,고촌택지 C지점,129.1678846,35.23783916
11-225,금정구,장전동,,,,26410,26410108,,동래노인요양병원,129.076436,35.23135086
3-058,동구,초량동,,,,26170,26170101,,부산역후문 8번출구,129.0433358,35.11445122
8-140,북구,,,,,26320,,,종이나라OA 부산점,129.0155224,35.23450677
8-141,북구,만덕동,,,,26320,26320103,,만덕1택지개발-S1지점(동문굿모닝힐121,129.0339829,35.20961593
8-142,북구,만덕동,,,,26320,26320103,,만덕1택지개발-S2지점(동문굿모닝힐116,129.0340497,35.20818717
16-251,기장군,기장읍,,,,26710,26710250,,기장동원로얄CC,129.1903659,35.25171847
8-143,북구,만덕동,,,,26320,26320103,,만덕1택지개발-S3지점(동문굿모닝힐108,129.0340459,35.2068758
13-149,연제구,연산동,,,,26470,26470102,,더샵파크시티 110동 앞,129.0978519,35.18996604
13-148,연제구,연산동,,,,26470,26470102,,더샵파크시티 108동 앞,129.1003575,35.18956805
13-147,연제구,연산동,,,,26470,26470102,,더샵파크시티 107동 앞,129.0996501,35.19122828
16-072,기장군,장안읍,,,,26710,26710253,,장안~임랑간 1-3지점,129.2448127,35.31363361
